id,station_code,file_code,province_code,province,city_code,city_code_short,city_full,city,city_old,station_name,type,district,province_en,city_en,lon,lat,source,station_code_cnemc,remark
4590,S350106,,,福建,350100,3501,,福州,,闽侯县教育局,省控站,福州-闽侯-教育局,,,0,0,emc,,
4591,S350107,,,福建,350100,3501,,福州,,连江县医院,省控站,福州-连江-县医院,,,0,0,emc,,
4592,S350108,,,福建,350100,3501,,福州,,小湾村,省控站,福州-连江-小湾村,,,0,0,emc,,
4593,S350109,,,福建,350100,3501,,福州,,罗源县环保局,省控站,福州-罗源-环保局,,,0,0,emc,,
4594,S350110,,,福建,350100,3501,,福州,,罗源一中,省控站,福州-罗源-一中,,,0,0,emc,,
4595,S350111,,,福建,350100,3501,,福州,,档案馆,省控站,福州-闽清-档案馆,,,0,0,emc,,
4596,S350112,,,福建,350100,3501,,福州,,闽清高级中学,省控站,福州-闽清-高级中学,,,0,0,emc,,
4597,S350113,,,福建,350100,3501,,福州,,城南小学,省控站,福州-永泰-城南小学,,,0,0,emc,,
4598,S350114,,,福建,350100,3501,,福州,,上马路,省控站,福州-永泰-上马路,,,0,0,emc,,
4599,S350301,,,福建,350300,3503,,莆田,,仙游县监测站,省控站,莆田-仙游-监测站,,,0,0,emc,,
4600,S350401,,,福建,350400,3504,,三明,,永安市监测站,省控站,三明-永安-监测站,,,0,0,emc,,
4601,S350402,,,福建,350400,3504,,三明,,永安市教育局,省控站,三明-永安-教育局,,,0,0,emc,,
4602,S350403,,,福建,350400,3504,,三明,,永安四中,省控站,三明-永安-四中,,,0,0,emc,,
4603,S350404,,,福建,350400,3504,,三明,,明溪县环保局,省控站,三明-明溪-环保局,,,0,0,emc,,
4604,S350405,,,福建,350400,3504,,三明,,县宾馆,省控站,三明-明溪-县宾馆,,,0,0,emc,,
4605,S350406,,,福建,350400,3504,,三明,,清流县环保局,省控站,三明-清流-环保局,,,0,0,emc,,
4606,S350407,,,福建,350400,3504,,三明,,清流一中,省控站,三明-清流一中,,,0,0,emc,,
4607,S350408,,,福建,350400,3504,,三明,,三明工贸学校,省控站,三明-宁化-工贸学校,,,0,0,emc,,
4608,S350409,,,福建,350400,3504,,三明,,县第七中,省控站,三明-宁化-七中,,,0,0,emc,,
4609,S350410,,,福建,350400,3504,,三明,,文昌,省控站,三明-大田-文昌,,,0,0,emc,,
4610,S350411,,,福建,350400,3504,,三明,,玉田站,省控站,三明-大田-玉田站,,,0,0,emc,,
4611,S350412,,,福建,350400,3504,,三明,,县自来水厂,省控站,三明-尤溪-自来水厂,,,0,0,emc,,
4612,S350413,,,福建,350400,3504,,三明,,尤溪实验小学,省控站,三明-尤溪-实验小学,,,0,0,emc,,
4613,S350414,,,福建,350400,3504,,三明,,沙县环保局,省控站,三明-沙县-环保局,,,0,0,emc,,
4614,S350415,,,福建,350400,3504,,三明,,沙县三中,省控站,三明-沙县-三中,,,0,0,emc,,
4615,S350416,,,福建,350400,3504,,三明,,将乐县科技局,省控站,三明-将乐-科技局,,,0,0,emc,,
4616,S350417,,,福建,350400,3504,,三明,,县国有林场,省控站,三明-将乐-国有林场,,,0,0,emc,,
4617,S350418,,,福建,350400,3504,,三明,,泰宁县总医院住院部,省控站,三明市-泰宁-总医院,,,0,0,emc,,
4618,S350419,,,福建,350400,3504,,三明,,泰宁一中,省控站,三明-泰宁-一中,,,0,0,emc,,
4619,S350420,,,福建,350400,3504,,三明,,建宁原县政府,省控站,三明-建宁-原县政府,,,0,0,emc,,
4620,S350501,,,福建,350500,3505,,泉州,,金林村,省控站,泉州-石狮-金林村,,,0,0,emc,,
4621,S350502,,,福建,350500,3505,,泉州,,前廊村,省控站,泉州-石狮-前廊村,,,0,0,emc,,
4622,S350503,,,福建,350500,3505,,泉州,,晋江一中,省控站,泉州-晋江-一中,,,0,0,emc,,
4623,S350504,,,福建,350500,3505,,泉州,,曾井小区,省控站,泉州-晋江-监测站,,,0,0,emc,,
4624,S350505,,,福建,350500,3505,,泉州,,南安一中,省控站,泉州-南安-湖滨,,,0,0,emc,,
4625,S350506,,,福建,350500,3505,,泉州,,南美子站,省控站,泉州-南安-南美,,,0,0,emc,,
4626,S350507,,,福建,350500,3505,,泉州,,凤北村,省控站,泉州-泉港-凤北村,,,0,0,emc,,
4627,S350508,,,福建,350500,3505,,泉州,,泉港区环保局,省控站,泉州-泉港-环保局,,,0,0,emc,,
4628,S350509,,,福建,350500,3505,,泉州,,惠安县体育馆,省控站,泉州-惠安-体育馆,,,0,0,emc,,
4629,S350510,,,福建,350500,3505,,泉州,,惠安县图书馆,省控站,泉州-惠安-图书馆,,,0,0,emc,,
4630,S350511,,,福建,350500,3505,,泉州,,安溪上山,省控站,泉州-安溪-上山,,,0,0,emc,,
4631,S350512,,,福建,350500,3505,,泉州,,安溪砖文,省控站,泉州-安溪-砖文,,,0,0,emc,,
4632,S350513,,,福建,350500,3505,,泉州,,永春师范,省控站,泉州-永春-永春师范,,,0,0,emc,,
4633,S350514,,,福建,350500,3505,,泉州,,永春一中,省控站,泉州-永春-一中,,,0,0,emc,,
4634,S350515,,,福建,350500,3505,,泉州,,德化县环保局,省控站,泉州-德化-环保局,,,0,0,emc,,
4635,S350516,,,福建,350500,3505,,泉州,,龙门滩大厦,省控站,泉州-德化-龙门滩大厦,,,0,0,emc,,
4636,S350601,,,福建,350600,3506,,漳州,,海澄中学,省控站,漳州-龙海-海澄中学,,,0,0,emc,,
4637,S350602,,,福建,350600,3506,,漳州,,龙海中医院,省控站,漳州-龙海-中医院,,,0,0,emc,,
4638,S350603,,,福建,350600,3506,,漳州,,立人学校,省控站,漳州-云霄-立人学校,,,0,0,emc,,
4639,S350604,,,福建,350600,3506,,漳州,,县环保局,省控站,漳州-云霄-环保局,,,0,0,emc,,
4640,S350605,,,福建,350600,3506,,漳州,,漳浦县气象局,省控站,漳州-漳浦-气象局,,,0,0,emc,,
4641,S350606,,,福建,350600,3506,,漳州,,漳浦一中,省控站,漳州-漳浦-一中,,,0,0,emc,,
4642,S350607,,,福建,350600,3506,,漳州,,诏安县监测站,省控站,漳州-诏安-监测站,,,0,0,emc,,
4643,S350608,,,福建,350600,3506,,漳州,,长泰县环保局,省控站,漳州-长泰-环保局,,,0,0,emc,,
4644,S350609,,,福建,350600,3506,,漳州,,长泰一中,省控站,漳州-长泰-一中,,,0,0,emc,,
4645,S350610,,,福建,350600,3506,,漳州,,东山二中,省控站,漳州-东山-二中,,,0,0,emc,,
4646,S350611,,,福建,350600,3506,,漳州,,东山一中,省控站,漳州-东山-一中,,,0,0,emc,,
4647,S350612,,,福建,350600,3506,,漳州,,南靖县监测站,省控站,漳州-南靖-监测站,,,0,0,emc,,
4648,S350613,,,福建,350600,3506,,漳州,,县博物馆,省控站,漳州-南靖-博物馆,,,0,0,emc,,
4649,S350614,,,福建,350600,3506,,漳州,,平和县金华小学分校,省控站,漳州-平和-金华小学,,,0,0,emc,,
4650,S350615,,,福建,350600,3506,,漳州,,平和县气象局,省控站,漳州-平和-气象局,,,0,0,emc,,
4651,S350616,,,福建,350600,3506,,漳州,,华安县监测站,省控站,漳州-华安-监测站,,,0,0,emc,,
4652,S350701,,,福建,350700,3507,,南平,,闽北地质队,省控站,南平-邵武-闽北地质队,,,0,0,emc,,
4653,S350702,,,福建,350700,3507,,南平,,邵武市环保局,省控站,南平-邵武-环保局,,,0,0,emc,,
4654,S350703,,,福建,350700,3507,,南平,,武夷山一中,省控站,南平-武夷山-一中,,,0,0,emc,,
4655,S350704,,,福建,350700,3507,,南平,,武夷学院,省控站,南平-武夷山-武夷学院,,,0,0,emc,,
4656,S350705,,,福建,350700,3507,,南平,,建瓯市环保局,省控站,南平-建瓯-环保局,,,0,0,emc,,
4657,S350706,,,福建,350700,3507,,南平,,水西林场,省控站,南平-建瓯-水西林场,,,0,0,emc,,
4658,S350707,,,福建,350700,3507,,南平,,建阳农工校,省控站,南平-建阳-农工校,,,0,0,emc,,
4659,S350708,,,福建,350700,3507,,南平,,建阳区环保局,省控站,南平-建阳-环保局,,,0,0,emc,,
4660,S350709,,,福建,350700,3507,,南平,,林业技术推广中心,省控站,南平-顺昌-林技中心,,,0,0,emc,,
4661,S350710,,,福建,350700,3507,,南平,,顺昌实验小学,省控站,南平-顺昌-实验小学,,,0,0,emc,,
4662,S350711,,,福建,350700,3507,,南平,,浦城一中,省控站,南平-浦城-一中,,,0,0,emc,,
4663,S350712,,,福建,350700,3507,,南平,,县特殊学校,省控站,南平-浦城-特殊学校,,,0,0,emc,,
4664,S350713,,,福建,350700,3507,,南平,,光泽县林业局,省控站,南平-光泽-林业局,,,0,0,emc,,
4665,S350714,,,福建,350700,3507,,南平,,光泽县委,省控站,南平-光泽-县委,,,0,0,emc,,
4666,S350715,,,福建,350700,3507,,南平,,松溪二中,省控站,南平-松溪-二中,,,0,0,emc,,
4667,S350716,,,福建,350700,3507,,南平,,松溪县环保局,省控站,南平-松溪-环保局,,,0,0,emc,,
4668,S350717,,,福建,350700,3507,,南平,,新环保大楼,省控站,南平-政和-环保局,,,0,0,emc,,
4669,S350718,,,福建,350700,3507,,南平,,政和二中,省控站,南平-政和-二中,,,0,0,emc,,
4670,S350801,,,福建,350800,3508,,龙岩,,漳平二中,省控站,龙岩-漳平-二中,,,0,0,emc,,
4671,S350802,,,福建,350800,3508,,龙岩,,漳平市委,省控站,龙岩-漳平-市委,,,0,0,emc,,
4672,S350803,,,福建,350800,3508,,龙岩,,长汀一中,省控站,龙岩-长汀-一中,,,0,0,emc,,
4673,S350804,,,福建,350800,3508,,龙岩,,长汀职专,省控站,龙岩-长汀-职专,,,0,0,emc,,
4674,S350805,,,福建,350800,3508,,龙岩,,永定二中,省控站,龙岩-永定县-二中,,,0,0,emc,,
4675,S350806,,,福建,350800,3508,,龙岩,,永定区环保局,省控站,龙岩-永定-环保局,,,0,0,emc,,
4676,S350807,,,福建,350800,3508,,龙岩,,上杭县环保局,省控站,龙岩-上杭-环保局,,,0,0,emc,,
4677,S350808,,,福建,350800,3508,,龙岩,,县一中,省控站,龙岩-上杭-一中,,,0,0,emc,,
4678,S350809,,,福建,350800,3508,,龙岩,,武平县政府,省控站,龙岩-武平-县政府,,,0,0,emc,,
4679,S350810,,,福建,350800,3508,,龙岩,,武平一中,省控站,龙岩-武平-一中,,,0,0,emc,,
4680,S350811,,,福建,350800,3508,,龙岩,,连城县实验小学西城校区,省控站,龙岩-连城-实验小学,,,0,0,emc,,
4681,S350812,,,福建,350800,3508,,龙岩,,连城县职业教育中心,省控站,龙岩-连城-职专,,,0,0,emc,,
4682,S350901,,,福建,350900,3509,,宁德,,福安市建委,省控站,宁德-福安-市建委,,,0,0,emc,,
4683,S350902,,,福建,350900,3509,,宁德,,阳头办事处,省控站,宁德-福安-阳头办事处,,,0,0,emc,,
4684,S350903,,,福建,350900,3509,,宁德,,福鼎市六中,省控站,宁德-福鼎-六中,,,0,0,emc,,
4685,S350904,,,福建,350900,3509,,宁德,,实验小学,省控站,宁德-福鼎-实验小学,,,0,0,emc,,
4686,S350905,,,福建,350900,3509,,宁德,,霞浦县第六中学,省控站,宁德-霞浦-第六中学,,,0,0,emc,,
4687,S350906,,,福建,350900,3509,,宁德,,县第三小学,省控站,宁德-霞浦-第三小学,,,0,0,emc,,
4688,S350907,,,福建,350900,3509,,宁德,,特殊教育学校,省控站,宁德-古田-特殊学校,,,0,0,emc,,
4689,S350908,,,福建,350900,3509,,宁德,,玉田中学,省控站,宁德-古田-玉田中学,,,0,0,emc,,
4690,S350909,,,福建,350900,3509,,宁德,,闽东电力公司,省控站,宁德-屏南-闽东电力,,,0,0,emc,,
4691,S350910,,,福建,350900,3509,,宁德,,屏南县职业中学,省控站,宁德-屏南-职业中学,,,0,0,emc,,
4692,S350911,,,福建,350900,3509,,宁德,,寿宁县气象局,省控站,宁德-寿宁-气象局,,,0,0,emc,,
4693,S350912,,,福建,350900,3509,,宁德,,县党校,省控站,宁德-寿宁-党校,,,0,0,emc,,
4694,S350913,,,福建,350900,3509,,宁德,,人社局,省控站,宁德-周宁-人社局,,,0,0,emc,,
4695,S350914,,,福建,350900,3509,,宁德,,周宁县环保局,省控站,宁德-周宁-环保局,,,0,0,emc,,
4696,S350915,,,福建,350900,3509,,宁德,,县气象局,省控站,宁德-柘荣-气象局,,,0,0,emc,,
4697,S350916,,,福建,350900,3509,,宁德,,柘荣县环保局,省控站,宁德-柘荣-环保局,,,0,0,emc,,
4698,S351601,,,福建,351600,3516,,平潭,,36脚湖,省控站,平潭-36脚湖,,,0,0,emc,,
4699,S351602,,,福建,351600,3516,,平潭,,县政府,省控站,平潭-县政府,,,0,0,emc,,
4700,S350617,,,福建,350600,3506,,漳州,,实验二小,省控站,漳州-华安-实验二小,,,0,0,emc,,
4701,S510807,,,四川,510800,5108,,广元,,县城乔庄中学,省控站,青川县,,,105.229444,32.574166,emc,,
4702,G511907,3182A,51,四川,511900,5119,巴中市,巴中,巴中市,丽阳花园,国控站,,Sichuan,Bazhong,106.760247,31.844538,2,,
4703,G511908,3183A,51,四川,511900,5119,巴中市,巴中,巴中市,圣泉水务公司,国控站,,Sichuan,Bazhong,106.760247,31.844538,2,,
4704,G230113,3184A,23,黑龙江,230100,2301,哈尔滨市,哈尔滨,哈尔滨市,市委党校,国控站,,Heilongjiang,Harbin,126.646,45.7258,2,,
4705,G140110,3185A,14,山西,140100,1401,太原市,太原,太原市,巨轮,国控站,,Shanxi,Taiyuan,112.434,38.0108,2,,
4706,S340703,,,,340700,3407,,铜陵,,铜陵中学,省控站,,,,0,0,emc,,
4707,S410726,,,河南,410782,4107,,新乡,,辉县市二中,省控站,,,,113.7869444,35.47722222,emc,,
4708,S411419,,,河南,411423,4114,,商丘,,欧瑞工艺,省控站,,,,115.3283333,34.45888889,emc,,
4709,S500054,,,,500000,5000,,重庆,,机电校,省控站,璧山区,,,106.2375,29.553,emc,,
4710,S350302,,,福建,350300,3503,,莆田,,鲤南镇政府,省控站,莆田-仙游-鲤南镇政府,,,0,0,emc,,
4711,S500055,,,,500000,5000,,重庆,,虎峰,省控站,璧山区,,,106.2375,29.553,emc,,
4712,G620106,3186A,62,甘肃,620100,6201,兰州市,兰州,兰州市,教育港,国控站,,Gansu,Lanzhou,103.631,36.1031,2,,20181115启用
4713,S410727,,,河南,410782,4107,,新乡,,辉县市一中,省控站,,,,113.783608,35.451434,emc,,
4715,G131104,3188A,13,河北,131100,1311,衡水市,衡水,衡水市,市城管局,国控站,,Hebei,Hengshui,115.69,37.739,2,,181124启用
4716,G360409,3190A,36,江西,360400,3604,九江市,九江,九江市,外国语学校,国控站,,Jiangxi,Jiujiang,116.017444,29.653472,2,,20181128启用
4718,S350421,,,福建,350400,3504,,三明,,智华中学,省控站,三明-建宁-智华中学,,,0,0,emc,,
4719,S141001,,,山西,141000,1410,,临汾,,唐尧大酒店&＃40;启用161122&＃41;,省控站,,,,0,0,emc,,
4720,G341304,3187A,34,安徽,341300,3413,宿州市,宿州,宿州市,远航博物馆,国控站,,Anhui,Suzhou,116.9677,33.6284,2,,181204启用
4721,G321306,3191A,32,江苏,321300,3213,宿迁市,宿迁,宿迁市,宿豫区政府,国控站,,Jiangsu,Suqian,118.321,33.951,2,,181206启用
4722,G321307,,,,321300,3213,,宿迁,,宿豫区政府,国控站,,,suqian,0,0,hb,,181206启用
4723,G321308,,,,321300,3213,,宿迁,,宿豫区政府,国控站,,,suqian,0,0,hb,,181206启用
4724,S520102,,,贵州,520100,5201,,贵阳,,梯青塔,省控站,,,,106.10611,26.56722,emc,,
4725,S520301,,,贵州,520300,5203,,遵义,,务川县子站,省控站,,,,107.89556,28.56611,emc,,
4726,S522701,,,贵州,522700,5227,,黔南,,中寨,省控站,,,,107.37056,26.37583,emc,,
4727,S522702,,,贵州,522700,5227,,黔南,,麦溪水厂,省控站,,,,107.23861,26.58139,emc,,
4728,S522703,,,贵州,522700,5227,,黔南,,独山子站,省控站,,,,107.54139,25.82556,emc,,
4729,S522704,,,贵州,522700,5227,,黔南,,青少年宫楼顶,省控站,,,,107.31958,25.82397,emc,,
4730,S522601,,,贵州,522600,5226,,黔东南,,泰穆塞尔酒店,省控站,,,,108.08833,26.39917,emc,,
4731,S520501,,,贵州,520500,5205,,毕节,,大方四中,省控站,,,,105.60222,27.1475,emc,,
4732,S522301,,,贵州,522300,5223,,黔西南,,南横路,省控站,,,,105.44306,25.09722,emc,,
4733,S522602,,,贵州,522600,5226,,黔东南,,镇远县气象局,省控站,,,,108.4175,27.04861,emc,,
4734,S522603,,,贵州,522600,5226,,黔东南,,县行政中心,省控站,,,,108.12194,27.03361,emc,,
4735,S522604,,,贵州,522600,5226,,黔东南,,锦屏县政府,省控站,,,,109.19528,26.67889,emc,,
4736,S522605,,,贵州,522600,5226,,黔东南,,榕江县县医院,省控站,,,,108.51583,25.93056,emc,,
4737,S522606,,,贵州,522600,5226,,黔东南,,职校新教学楼顶,省控站,,,,108.81778,27.23861,emc,,
4738,S522607,,,贵州,522600,5226,,黔东南,,县政务中心楼顶,省控站,,,,108.12194,27.03361,emc,,
4739,S522608,,,贵州,522600,5226,,黔东南,,职业技术中学,省控站,,,,108.81778,27.23861,emc,,
4740,S520302,,,贵州,520300,5203,,遵义,,凤冈县子站,省控站,,,,107.71833,27.96,emc,,
4741,S522609,,,贵州,522600,5226,,黔东南,,老法院楼顶,省控站,,,,109.20333,26.91222,emc,,
4742,S520601,,,贵州,520600,5206,,铜仁,,民族中学站,省控站,,,,108.2175,27.50111,emc,,
4743,S522610,,,贵州,522600,5226,,黔东南,,黎平一中,省控站,,,,109.13361,26.23333,emc,,
4744,S522611,,,贵州,522600,5226,,黔东南,,三穗一中,省控站,,,,108.67583,26.96556,emc,,
4745,S522302,,,贵州,522300,5223,,黔西南,,兴仁县城北站,省控站,,,,105.18306,25.4375,emc,,
4746,S522612,,,贵州,522600,5226,,黔东南,,黄平水厂,省控站,,,,107.89139,26.90611,emc,,
4747,S520602,,,贵州,520600,5206,,铜仁,,江口第一中学,省控站,,,,108.83444,27.7125,emc,,
4748,S522303,,,贵州,522300,5223,,黔西南,,晴隆县环保局,省控站,,,,105.21611,25.835,emc,,
4749,S522304,,,贵州,522300,5223,,黔西南,,册亨环境监测站,省控站,,,,105.81806,24.98306,emc,,
4750,S522613,,,贵州,522600,5226,,黔东南,,县气象局,省控站,,,,108.91083,25.75583,emc,,
4751,S520603,,,贵州,520600,5206,,铜仁,,铜仁职院,省控站,,,,109.20806,27.78056,emc,,
4752,S522305,,,贵州,522300,5223,,黔西南,,万峰林,省控站,,,,104.90611,25.03806,emc,,
4753,S522306,,,贵州,522300,5223,,黔西南,,贞丰县环保局,省控站,,,,105.63694,25.3875,emc,,
4754,S520401,,,贵州,520400,5204,,安顺,,关岭县寄宿中学,省控站,,,,105.61278,25.94917,emc,,
4755,S520303,,,贵州,520300,5203,,遵义,,赤水市子站,省控站,,,,105.71861,28.59083,emc,,
4756,S520604,,,贵州,520600,5206,,铜仁,,松桃县县委,省控站,,,,109.19889,28.15694,emc,,
4757,S520304,,,贵州,520300,5203,,遵义,,正安县子站,省控站,,,,107.43333,28.53583,emc,,
4758,S522307,,,贵州,522300,5223,,黔西南,,普安县一中,省控站,,,,104.945,25.78722,emc,,
4759,S520305,,,贵州,520300,5203,,遵义,,遵义县子站,省控站,,,,106.28944,27.72083,emc,,
4760,S522308,,,贵州,522300,5223,,黔西南,,桔园中学,省控站,,,,104.92694,25.12028,emc,,
4761,S520402,,,贵州,520400,5204,,安顺,,普定县政府大院,省控站,,,,105.73917,26.30556,emc,,
4762,S522705,,,贵州,522700,5227,,黔南,,茂兰自然保护区管理局办公楼,省控站,,,,107.88056,25.41333,emc,,
4763,S520605,,,贵州,520600,5206,,铜仁,,县政府大楼,省控站,,,,108.49917,28.5675,emc,,
4764,S520306,,,贵州,520300,5203,,遵义,,湄潭县子站,省控站,,,,107.47528,27.77,emc,,
4765,S520606,,,贵州,520600,5206,,铜仁,,铜仁八中,省控站,,,,109.17722,27.67,emc,,
4766,S520307,,,贵州,520300,5203,,遵义,,道真县子站,省控站,,,,107.60778,28.54972,emc,,
4767,S520502,,,贵州,520500,5205,,毕节,,威宁县气象局站,省控站,,,,104.28083,26.86333,emc,,
4768,S520503,,,贵州,520500,5205,,毕节,,赫章县环境保局,省控站,,,,104.72778,27.11778,emc,,
4769,S522309,,,贵州,522300,5223,,黔西南,,望谟县财政局,省控站,,,,106.09639,25.17167,emc,,
4770,S520308,,,贵州,520300,5203,,遵义,,汇川子站,省控站,,,,107.58722,28.29806,emc,,
4771,S520504,,,贵州,520500,5205,,毕节,,黔西一小,省控站,,,,106.02833,27.02806,emc,,
4772,S520103,,,贵州,520100,5201,,贵阳,,坪上站,省控站,,,,106.72194,27.10444,emc,,
4773,S520607,,,贵州,520600,5206,,铜仁,,玉屏县植保大楼,省控站,,,,108.91167,27.245,emc,,
4774,S520403,,,贵州,520400,5204,,安顺,,平坝县行政中心监测点,省控站,,,,106.25278,26.40972,emc,,
4775,S520608,,,贵州,520600,5206,,铜仁,,印江民族中学,省控站,,,,108.39222,28.00194,emc,,
4776,S522706,,,贵州,522700,5227,,黔南,,三都县空气自动监测站环保局子站,省控站,,,,107.85694,25.97417,emc,,
4777,S520104,,,贵州,520100,5201,,贵阳,,云峰站,省控站,,,,106.6225,26.67778,emc,,
4778,S520404,,,贵州,520400,5204,,安顺,,镇宁县景贤小学,省控站,,,,105.76111,26.045,emc,,
